"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E01018919",331,11,3,38,0,5,64,71,25,12,8,2,1,14,16,17,15,17,12,3.32326283987915,0.906344410876133,11.4803625377643,0,1.51057401812689,19.3353474320242,21.4501510574018,7.55287009063444,3.62537764350453,2.41691842900302,0.604229607250755,0.302114803625378,4.22960725075529,4.83383685800604,5.13595166163142,4.53172205438066,5.13595166163142,3.62537764350453
"E01018920",493,67,16,41,1,3,86,54,19,40,7,3,8,29,24,30,23,19,23,13.5902636916836,3.24543610547667,8.31643002028398,0.202839756592292,0.608519269776876,17.4442190669371,10.9533468559838,3.85395537525355,8.11359026369168,1.41987829614604,0.608519269776876,1.62271805273834,5.88235294117647,4.86815415821501,6.08519269776876,4.66531440162272,3.85395537525355,4.66531440162272
"E01018921",552,34,4,77,6,7,78,88,19,22,11,2,9,31,19,48,38,30,29,6.15942028985507,0.72463768115942,13.9492753623188,1.08695652173913,1.26811594202899,14.1304347826087,15.9420289855072,3.44202898550725,3.98550724637681,1.99275362318841,0.36231884057971,1.6304347826087,5.61594202898551,3.44202898550725,8.69565217391304,6.88405797101449,5.43478260869565,5.2536231884058
"E01018922",637,60,4,82,4,11,103,93,29,30,9,7,11,34,26,53,39,21,21,9.41915227629513,0.627943485086342,12.87284144427,0.627943485086342,1.72684458398744,16.1695447409733,14.5996860282575,4.55259026687598,4.70957613814757,1.41287284144427,1.0989010989011,1.72684458398744,5.33751962323391,4.08163265306122,8.32025117739403,6.12244897959184,3.2967032967033,3.2967032967033
"E01018923",296,48,3,31,1,3,47,37,9,18,11,7,5,21,8,12,6,12,17,16.2162162162162,1.01351351351351,10.472972972973,0.337837837837838,1.01351351351351,15.8783783783784,12.5,3.04054054054054,6.08108108108108,3.71621621621622,2.36486486486486,1.68918918918919,7.09459459459459,2.7027027027027,4.05405405405405,2.02702702702703,4.05405405405405,5.74324324324324
"E01018924",301,44,2,24,3,4,49,41,13,35,3,4,4,12,6,12,14,22,9,14.6179401993355,0.664451827242525,7.9734219269103,0.996677740863787,1.32890365448505,16.2790697674419,13.6212624584718,4.31893687707641,11.6279069767442,0.996677740863787,1.32890365448505,1.32890365448505,3.98671096345515,1.99335548172757,3.98671096345515,4.65116279069767,7.30897009966777,2.99003322259136
"E01018925",524,79,2,53,4,10,78,87,31,27,11,4,10,24,19,32,15,23,15,15.0763358778626,0.381679389312977,10.1145038167939,0.763358778625954,1.90839694656489,14.8854961832061,16.6030534351145,5.91603053435114,5.15267175572519,2.09923664122137,0.763358778625954,1.90839694656489,4.58015267175572,3.62595419847328,6.10687022900763,2.86259541984733,4.38931297709924,2.86259541984733
"E01018926",591,78,16,66,8,10,85,77,29,34,14,11,7,35,24,30,20,21,26,13.1979695431472,2.7072758037225,11.1675126903553,1.35363790186125,1.69204737732657,14.3824027072758,13.0287648054146,4.90693739424704,5.75296108291032,2.36886632825719,1.86125211505922,1.1844331641286,5.92216582064298,4.06091370558376,5.0761421319797,3.38409475465313,3.55329949238579,4.39932318104907
"E01018927",369,9,6,50,11,6,58,78,27,22,7,2,0,10,21,17,14,20,11,2.4390243902439,1.6260162601626,13.550135501355,2.9810298102981,1.6260162601626,15.7181571815718,21.1382113821138,7.31707317073171,5.96205962059621,1.8970189701897,0.5420054200542,0,2.710027100271,5.69105691056911,4.6070460704607,3.7940379403794,5.42005420054201,2.9810298102981
"E01018928",404,2,1,82,2,10,75,86,23,24,4,1,0,9,24,16,6,25,14,0.495049504950495,0.247524752475248,20.2970297029703,0.495049504950495,2.47524752475248,18.5643564356436,21.2871287128713,5.69306930693069,5.94059405940594,0.99009900990099,0.247524752475248,0,2.22772277227723,5.94059405940594,3.96039603960396,1.48514851485149,6.18811881188119,3.46534653465347
"E01018929",295,8,6,36,6,6,39,69,16,11,1,3,3,10,11,19,7,29,15,2.71186440677966,2.03389830508475,12.2033898305085,2.03389830508475,2.03389830508475,13.2203389830508,23.3898305084746,5.42372881355932,3.72881355932203,0.338983050847458,1.01694915254237,1.01694915254237,3.38983050847458,3.72881355932203,6.44067796610169,2.3728813559322,9.83050847457627,5.08474576271187
"E01018930",312,10,3,43,4,5,57,81,28,15,1,2,0,3,16,13,3,16,12,3.2051282051282,0.961538461538462,13.7820512820513,1.28205128205128,1.6025641025641,18.2692307692308,25.9615384615385,8.97435897435897,4.80769230769231,0.32051282051282,0.641025641025641,0,0.961538461538462,5.12820512820513,4.16666666666667,0.961538461538462,5.12820512820513,3.84615384615385
"E01018931",277,6,1,56,5,6,44,61,15,12,5,1,2,7,14,9,10,11,12,2.16606498194946,0.36101083032491,20.2166064981949,1.80505415162455,2.16606498194946,15.884476534296,22.0216606498195,5.41516245487365,4.33212996389892,1.80505415162455,0.36101083032491,0.72202166064982,2.52707581227437,5.05415162454874,3.24909747292419,3.6101083032491,3.97111913357401,4.33212996389892
"E01018932",415,7,2,75,3,10,56,94,23,18,9,9,0,11,18,22,15,28,15,1.68674698795181,0.481927710843374,18.0722891566265,0.72289156626506,2.40963855421687,13.4939759036145,22.6506024096386,5.54216867469879,4.33734939759036,2.16867469879518,2.16867469879518,0,2.65060240963855,4.33734939759036,5.30120481927711,3.6144578313253,6.74698795180723,3.6144578313253
"E01018933",364,0,0,83,3,2,50,97,19,14,4,1,1,8,13,15,12,30,12,0,0,22.8021978021978,0.824175824175824,0.549450549450549,13.7362637362637,26.6483516483516,5.21978021978022,3.84615384615385,1.0989010989011,0.274725274725275,0.274725274725275,2.1978021978022,3.57142857142857,4.12087912087912,3.2967032967033,8.24175824175824,3.2967032967033
